capture_id,service_date,service_date_source,service_date_conflict,source_path,feed_timestamp,entity_id,trip_id,route_id,schedule_relationship,start_date,start_time,stop_time_update_count,missing_stop_sequence_count,first_stop_id,last_stop_id,first_station,last_station,origin_event_time,is_numeric_600_799_entity,is_numeric_600_799_trip,has_route_id,static_trip_exists,static_line,static_terminal,ends_before_static_terminal,has_partial_stop_list,origin_prediction_stale,duplicate_trip_id_in_feed,association_status,association_confidence,association_method,association_evidence,candidate_trip_ids,candidate_entity_ids,rejected_candidate_ids,static_identity_status,counterpart_status
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965403,1965403,,SCHEDULED,,,20,20,S50-2,R50-1,BERY,DELN,2026-09-11T23:58:28+00:00,False,False,False,True,Orange,RICH,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965403""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965455,1965455,,SCHEDULED,,,2,2,S20-1,S40-1,WARM,MLPT,2026-09-11T23:19:08+00:00,False,False,False,True,Orange,BERY,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965455""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965456,1965456,,SCHEDULED,,,6,6,A60-1,S40-1,HAYW,MLPT,2026-09-11T23:18:38+00:00,False,False,False,True,Orange,BERY,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965456""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965457,1965457,,SCHEDULED,,,20,20,R60-2,S40-1,RICH,MLPT,2026-09-11T23:42:43+00:00,False,False,False,True,Orange,BERY,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965457""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965458,1965458,,SCHEDULED,,,10,10,A20-1,S40-1,FTVL,MLPT,2026-09-11T23:19:50+00:00,False,False,False,True,Orange,BERY,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965458""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965459,1965459,,SCHEDULED,,,16,16,R20-2,S40-1,DBRK,MLPT,2026-09-11T23:18:34+00:00,False,False,False,True,Orange,BERY,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965459""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965460,1965460,,SCHEDULED,,,20,20,R60-2,S40-1,RICH,MLPT,2026-09-11T23:22:43+00:00,False,False,False,True,Orange,BERY,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965460""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965516,1965516,,SCHEDULED,,,7,7,M20-1,M80-1,MONT,BALB,2026-09-11T23:17:17+00:00,False,False,False,True,Green,DALY,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965516""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965517,1965517,,SCHEDULED,,,10,10,A10-2,M70-1,LAKE,GLEN,2026-09-11T23:17:28+00:00,False,False,False,True,Green,DALY,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965517""]",[],[],exact,not_applicable
bart_live_20260911_161720,2026-09-11,capture_local_date_fallback,False,C:\Users\Igor\StudioProjects\BartRunnerAndroid\app\src\test\resources\bart_live_20260911_161720\trip_updates.pb,2026-09-11T23:17:20+00:00,1965518,1965518,,SCHEDULED,,,14,14,A50-2,M80-1,BAYF,BALB,2026-09-11T23:19:31+00:00,False,False,False,True,Green,DALY,True,True,False,False,exact,high,trip_id+canonical_service_date,"[""GTFS-RT trip_id equals static trips.txt trip_id"",""canonical service date""]","[""1965518""]",[],[],exact,not_applicable
